user_id,order_date,order_amount
496,2017/4/25,5367
447,2017/7/2,8018
569,2017/8/3,6916
959,2017/11/9,3583
961,2016/7/9,9538
790,2017/10/29,4516
339,2017/4/3,3180
377,2017/11/15,6226
836,2017/10/29,9284
65,2017/7/19,9
371,2016/10/26,5732
854,2017/7/26,5505
96,2017/6/20,8590
539,2016/8/27,5714
152,2017/9/28,9392
477,2017/8/30,6342
781,2017/7/24,7801
59,2016/11/4,8811
151,2016/9/1,9695
126,2017/1/30,5733
71,2016/12/30,8214
316,2017/7/6,2801
422,2017/6/25,2613
304,2016/7/19,6268
164,2017/7/1,7039
614,2017/9/18,9473
363,2016/10/20,8481
896,2016/10/18,4311
94,2017/7/4,2122
777,2016/12/13,6771
652,2017/8/25,4077
687,2017/5/10,6489
775,2017/4/24,2242
161,2016/7/30,741
746,2017/4/7,8072
807,2016/9/6,6620
136,2017/2/12,1788
550,2017/1/16,5899
572,2017/1/28,9079
32,2017/3/28,3898
259,2016/9/13,438
373,2017/10/15,7829
424,2017/4/27,7864
721,2017/11/2,1853
320,2016/9/6,7153
166,2017/9/12,7213
57,2017/4/21,4331
836,2017/2/19,6353
717,2016/8/22,9705
441,2017/1/25,1795
461,2017/8/28,6488
186,2017/2/21,8979
154,2017/6/20,7523
38,2017/1/16,1231
204,2017/9/22,7633
571,2017/5/13,9490
181,2016/12/7,9759
310,2017/4/15,6997
805,2017/10/18,9992
653,2016/8/16,6868
433,2016/12/10,2284
531,2016/11/5,5161
6,2016/10/4,9931
342,2017/4/29,2972
141,2017/5/31,6185
293,2017/8/14,1930
622,2017/2/2,9245
102,2017/9/14,8706
583,2017/1/28,383
729,2017/9/21,699
764,2017/8/9,5988
533,2017/4/27,9441
176,2017/9/30,8106
828,2017/4/15,4728
58,2017/10/14,4898
849,2016/12/18,3320
965,2017/2/16,8209
647,2017/4/28,312
872,2017/8/11,8599
645,2016/7/19,346
104,2017/9/15,8773
761,2016/7/18,5877
639,2016/12/17,119
747,2016/10/28,2837
259,2017/3/27,1788
556,2016/9/14,87
193,2017/9/16,1859
674,2016/8/17,2745
733,2016/12/16,6551
736,2017/8/29,5726
768,2017/11/20,9296
219,2016/11/1,2212
722,2017/10/12,3283
540,2017/1/22,9681
886,2017/1/30,5421
207,2017/6/30,6241
292,2017/4/17,2162
615,2016/8/26,6942
822,2017/5/29,2881
460,2017/10/8,5549
188,2017/4/14,455
129,2017/7/18,5066
988,2017/2/25,5327
823,2017/3/10,4296
110,2017/6/5,9475
702,2017/11/20,8216
424,2016/11/9,1488
902,2017/6/17,8720
929,2016/8/28,46
681,2016/10/15,2679
437,2016/8/28,1415
477,2017/5/20,9404
721,2017/1/25,4853
873,2017/1/30,2863
526,2017/10/21,7681
214,2017/9/8,1806
364,2016/12/21,1196
242,2017/4/6,1285
635,2016/9/29,7745
97,2017/1/20,4802
596,2017/6/5,9938
131,2016/12/18,625
338,2016/11/10,9345
705,2017/3/29,6829
338,2017/4/17,9157
940,2017/11/17,3236
146,2017/6/17,3951
484,2017/2/18,5902
230,2017/4/3,1701
129,2016/8/10,7552
331,2017/10/29,6712
912,2017/9/16,9393
176,2016/10/29,6457
299,2016/8/21,7045
698,2017/9/9,4791
208,2016/7/22,6426
912,2016/11/21,9872
631,2017/6/30,8170
902,2017/8/10,7919
93,2017/5/15,1964
727,2017/10/2,3100
344,2017/3/7,1768
58,2017/4/2,5249
143,2016/11/16,8706
214,2017/7/28,7644
672,2017/1/10,283
213,2017/10/22,2862
460,2017/3/21,4892
925,2016/9/9,1835
117,2017/2/19,4791
857,2017/8/19,4129
408,2017/8/16,4494
126,2017/10/22,9909
253,2016/8/3,2925
692,2017/1/11,3366
314,2016/9/6,4753
120,2017/4/10,491
556,2017/7/20,5835
542,2017/1/30,4380
882,2016/10/1,8169
819,2017/3/14,562
812,2017/6/26,4131
643,2016/11/17,5585
822,2016/7/24,4551
148,2017/3/20,2434
444,2017/4/17,1835
512,2016/12/25,8350
38,2017/1/2,691
597,2016/9/4,4096
453,2016/8/10,9639
328,2016/12/11,8838
781,2016/8/21,6223
5,2016/12/31,8397
369,2017/10/11,5960
334,2017/9/20,9235
43,2017/4/18,8711
112,2016/8/9,9920
719,2017/11/16,315
467,2017/7/10,8517
772,2017/1/20,3643
573,2017/8/19,8738
444,2016/7/19,9705
156,2017/2/16,9796
114,2016/9/24,7675
972,2017/9/4,8719
268,2017/5/16,1846
3,2017/2/8,2189
388,2017/6/6,7522
514,2016/8/23,3980
173,2017/8/21,5779
573,2017/10/22,8675
859,2017/6/5,9661
135,2017/5/9,2306
215,2017/1/27,2818
335,2017/10/9,6507
295,2016/10/26,5715
372,2016/10/22,9541
764,2017/8/12,6941
118,2017/2/17,6792
646,2016/12/1,2785
85,2017/8/3,2769
185,2016/8/29,9902
451,2017/3/22,9875
320,2017/5/8,1620
553,2016/9/22,5978
320,2017/9/3,3078
764,2017/10/2,493
567,2016/11/18,4519
144,2017/7/8,3864
790,2017/7/18,3754
494,2017/1/1,6769
540,2016/10/1,1047
814,2017/11/18,7
300,2016/11/24,2790
987,2016/11/25,175
634,2016/12/17,8214
732,2017/3/18,4913
719,2017/2/22,1479
490,2017/11/14,4104
438,2017/4/1,9144
445,2017/1/19,7392
652,2017/4/10,1307
402,2017/10/27,7485
824,2017/3/10,8501
695,2017/10/9,214
521,2016/12/10,4000
133,2017/4/7,7748
85,2016/9/3,8361
815,2017/3/9,4325
540,2016/9/11,9187
446,2016/9/17,7402
509,2016/7/31,5179
820,2016/10/7,1421
548,2016/8/27,1680
76,2017/7/12,7253
766,2016/11/5,2561
983,2017/8/25,3485
957,2017/3/5,1598
611,2017/8/30,9696
333,2016/11/14,2314
63,2016/11/19,9865
508,2017/5/29,4268
847,2016/10/8,214
421,2016/8/18,1775
716,2016/10/9,9485
166,2017/8/12,7441
274,2017/2/12,4907
32,2017/5/28,3734
447,2017/11/2,6111
618,2017/2/18,8390
561,2017/8/1,5324
816,2017/10/25,5735
945,2017/11/3,555
354,2017/1/25,186
649,2016/12/27,8112
235,2016/7/24,8286
742,2017/3/17,6427
539,2016/12/28,6641
41,2017/5/16,6863
244,2017/5/29,2057
737,2017/8/27,6538
688,2016/9/26,285
260,2017/10/10,1020
615,2017/11/2,8967
216,2016/11/15,8229
695,2017/7/22,8858
744,2017/1/17,7248
177,2016/12/13,1901
821,2016/7/14,6759
329,2016/8/20,1847
868,2017/8/18,6236
62,2017/6/6,3098
766,2016/11/5,9360
384,2017/9/4,2816
586,2017/6/29,561
540,2016/7/12,2692
344,2017/2/26,3026
321,2017/8/1,1300
914,2016/7/19,4656
185,2016/12/29,2201
884,2016/10/27,7781
981,2016/8/20,4097
734,2016/7/14,1316
297,2017/4/7,9353
537,2017/1/19,2055
123,2017/11/9,1459
718,2017/1/8,1646
369,2017/7/17,5484
890,2017/7/22,4384
35,2016/12/25,641
732,2017/8/8,6904
640,2017/8/22,4461
297,2016/7/11,8373
10,2017/9/17,8113
73,2016/7/14,4449
28,2017/11/1,7108
229,2016/9/20,3764
135,2017/11/19,4311
568,2017/9/12,2064
5,2017/10/27,1392
559,2017/9/22,9248
542,2016/7/29,2858
423,2017/5/14,2242
957,2017/8/21,1088
150,2017/6/6,4346
708,2017/1/20,9083
370,2017/6/28,234
934,2017/7/31,8581
440,2017/1/17,6753
162,2017/2/17,3050
978,2017/8/19,4808
769,2017/8/7,1511
873,2017/9/26,6802
673,2016/10/14,3133
723,2016/10/29,1062
198,2016/9/25,534
602,2017/11/8,157
662,2017/4/15,8099
983,2016/8/19,597
306,2017/8/7,8367
63,2016/9/8,2087
851,2016/12/27,5470
842,2016/12/6,5167
294,2017/4/5,9727
248,2017/5/10,6109
920,2017/1/16,6576
611,2017/1/11,6128
407,2017/7/22,3565
791,2016/7/29,2080
765,2017/2/17,3515
679,2017/3/31,2454
792,2017/5/30,1528
742,2016/8/30,9067
316,2017/6/23,8219
818,2016/10/2,499
723,2017/6/17,5745
92,2017/4/26,4426
925,2017/4/23,8273
714,2017/5/21,2446
86,2017/2/25,848
180,2016/7/25,4117
909,2016/12/15,3795
190,2017/8/6,7561
724,2017/7/4,941
918,2016/9/22,9867
578,2016/12/25,6217
669,2016/9/28,7781
768,2017/2/3,5990
222,2017/9/10,8590
676,2017/11/19,3040
404,2017/7/15,4177
585,2017/2/19,9189
570,2016/12/22,2778
89,2017/3/31,1751
851,2017/11/13,3817
700,2017/5/29,8658
515,2017/9/27,5939
840,2017/10/31,6083
525,2017/9/30,8517
989,2016/12/15,8365
633,2017/3/15,5019
313,2017/4/1,4068
338,2017/1/1,8500
597,2016/8/3,199
8,2017/9/17,1629
106,2017/9/28,534
126,2017/10/2,9400
760,2017/7/23,9976
389,2017/9/4,8991
839,2017/11/3,5033
354,2017/8/31,3872
300,2016/8/8,8373
597,2016/7/20,6291
474,2016/12/17,7040
529,2017/9/26,5021
838,2017/3/3,3138
987,2016/9/14,6403
730,2017/4/16,1181
628,2017/2/20,3470
877,2017/10/21,543
283,2016/10/14,3357
341,2017/3/28,3751
972,2017/1/27,1232
906,2016/12/20,6542
866,2017/3/18,5133
900,2017/8/25,1282
137,2017/8/25,8341
975,2017/2/7,6337
375,2017/4/17,8133
630,2016/10/25,4312
893,2017/9/17,6793
678,2017/3/4,6824
781,2016/7/19,877
558,2017/5/20,5131
323,2017/4/7,5131
756,2016/11/26,645
666,2017/6/29,1126
79,2017/7/15,7122
171,2017/7/27,4733
975,2016/8/14,6856
676,2016/8/13,4200
444,2017/6/20,5176
522,2017/6/6,662
935,2017/10/24,4911
510,2016/9/30,6047
893,2017/1/5,7354
631,2017/7/12,8103
323,2017/2/28,2514
875,2017/6/2,6078
962,2017/1/18,4330
66,2016/10/11,8120
583,2016/9/20,287
341,2017/10/28,9505
786,2017/10/28,6476
404,2016/10/16,9291
930,2016/11/7,1516
198,2017/1/22,5623
726,2017/1/5,8778
500,2017/4/18,6422
65,2016/7/11,4246
926,2017/10/19,7009
861,2017/10/31,5689
500,2016/7/10,6161
803,2017/7/1,2470
432,2017/7/28,8568
583,2017/10/29,7914
823,2016/9/14,6732
279,2017/10/1,9532
61,2017/6/14,5708
411,2017/3/12,3138
493,2017/8/15,8027
269,2017/3/1,1863
704,2017/11/3,7531
257,2016/10/10,2435
938,2017/6/9,7196
675,2016/9/21,9356
60,2016/8/19,3524
49,2016/12/6,5562
958,2017/1/27,5241
793,2016/12/17,9333
737,2016/9/14,484
292,2017/3/20,5668
262,2017/5/28,2814
841,2016/8/10,8655
593,2017/6/8,5785
738,2017/11/17,3818
524,2017/2/16,5307
158,2016/11/8,2330
297,2016/9/27,6150
698,2016/10/28,8708
16,2016/7/11,223
362,2017/1/24,2212
792,2017/11/3,5212
618,2016/7/11,5320
857,2016/10/1,4263
809,2016/9/22,6206
372,2017/7/19,646
315,2017/9/9,7762
369,2016/11/5,7872
882,2017/5/1,1901
149,2017/4/19,4377
197,2016/8/3,4430
747,2016/9/13,6897
486,2017/2/18,354
737,2016/10/27,7204
392,2017/3/2,7999
970,2017/4/16,9769
891,2017/9/19,4062
708,2017/9/29,7540
124,2017/8/1,7770
624,2016/10/10,2677
573,2017/2/5,3181
262,2017/8/27,9870
598,2017/10/17,7436
738,2017/3/3,1473
447,2017/8/23,3869
258,2017/5/11,421
547,2017/4/12,2505
844,2017/5/7,7820
88,2017/2/26,5671
97,2016/10/23,7290
465,2017/10/13,4498
824,2016/9/9,241
263,2016/9/23,1121
443,2016/10/11,7408
116,2017/1/6,8658
552,2016/8/5,9377
470,2017/3/29,2240
838,2017/8/28,4251
362,2017/3/8,8218
165,2017/2/19,6372
98,2016/12/17,1495
527,2016/11/15,7235
33,2017/4/19,8054
721,2016/10/7,2811
610,2017/8/14,3523
911,2016/10/28,1565
226,2016/9/16,2207
544,2016/10/4,4866
972,2017/3/15,4649
142,2016/12/18,1112
242,2017/5/13,188
271,2017/1/13,9725
373,2016/10/21,8047
199,2017/4/6,9609
216,2016/7/25,475
724,2017/3/28,2215
135,2017/1/7,6682
986,2017/10/28,532
179,2017/11/19,4975
318,2017/1/14,4126
660,2017/2/10,7803
924,2016/11/27,4109
990,2017/6/29,9339
884,2017/9/9,7396
608,2016/12/8,8430
511,2016/12/8,6229
603,2017/1/22,6518
477,2016/12/22,4208
905,2016/7/17,6209
785,2017/6/22,9653
746,2017/8/12,7088
588,2017/5/6,3686
959,2017/7/17,2577
415,2016/11/9,4489
636,2016/12/31,7607
524,2017/3/26,7281
409,2016/9/4,5721
578,2016/12/25,1290
843,2017/9/4,1336
315,2017/2/25,8132
335,2016/12/28,7903
649,2016/9/20,1752
172,2016/9/5,6078
722,2017/6/15,8892
880,2016/7/16,2286
891,2017/6/16,1488
366,2016/8/4,2236
890,2017/9/18,8656
311,2017/2/28,3610
387,2016/7/25,9668
760,2017/9/10,1448
687,2016/10/29,1396
327,2017/8/18,3200
224,2017/9/13,3061
504,2017/9/25,7375
439,2017/4/10,6535
919,2017/3/22,3742
713,2017/1/10,8796
159,2017/3/10,279
814,2017/7/14,45
545,2017/6/25,7051
135,2017/3/29,797
713,2017/5/13,3
507,2016/11/23,9348
396,2017/9/4,5873
131,2017/8/19,9106
155,2016/8/3,5237
106,2016/11/11,8387
836,2017/8/28,1984
318,2017/5/18,7088
612,2017/5/11,9498
793,2017/10/8,7338
851,2016/8/2,1412
384,2017/5/14,7852
626,2017/6/23,7104
106,2017/8/3,9783
146,2016/12/13,2550
197,2017/8/13,7134
602,2017/9/23,8739
352,2017/4/27,794
38,2017/6/8,6765
226,2016/9/10,7346
921,2017/5/18,4148
740,2016/7/28,5455
515,2017/9/26,9999
583,2016/12/8,849
158,2016/9/3,7923
246,2016/9/14,4923
631,2017/7/24,451
602,2017/8/8,6724
732,2016/7/20,3685
231,2017/4/4,6970
499,2017/9/21,6177
957,2017/4/29,5385
257,2017/1/21,8204
369,2016/12/19,9857
532,2016/9/7,2084
904,2017/6/11,6967
139,2016/12/5,4485
6,2017/2/16,9199
10,2017/10/4,3210
266,2017/5/13,9984
136,2016/12/27,6202
986,2016/10/17,9501
507,2017/7/6,337
309,2017/8/21,2351
41,2016/9/26,8210
310,2017/3/10,2370
735,2017/11/8,5759
484,2017/2/4,4883
316,2017/1/17,2846
906,2017/7/9,4195
226,2016/10/4,7118
44,2016/12/16,8836
867,2017/6/16,3632
490,2017/5/13,8183
230,2017/4/10,9672
504,2016/8/2,1425
67,2017/1/26,670
10,2017/10/28,4720
38,2017/9/7,6611
196,2017/9/10,7732
603,2016/7/25,5317
101,2017/10/4,4890
789,2017/9/24,4466
200,2017/6/18,9182
971,2017/6/27,90
529,2017/4/2,4510
520,2017/8/14,6259
557,2016/9/2,522
871,2017/2/7,8301
450,2017/1/16,2258
529,2017/9/18,9159
223,2017/6/6,3090
395,2017/8/1,4495
411,2017/4/17,1547
573,2017/4/19,8438
773,2016/12/22,116
45,2017/3/6,4195
349,2017/6/1,7633
685,2016/8/9,597
319,2017/8/20,9908
412,2016/12/21,7898
0,2017/6/15,3610
619,2017/6/12,6860
846,2017/1/23,5024
741,2016/10/7,6666
519,2017/11/8,4705
750,2016/10/26,5290
954,2017/8/12,1186
185,2017/5/31,337
133,2017/5/10,1289
72,2017/2/14,7855
80,2016/10/24,132
458,2017/5/30,6858
233,2017/10/9,8646
402,2017/10/29,3736
19,2017/6/2,9285
368,2016/11/6,2006
705,2017/10/23,8786
970,2016/11/21,1234
494,2017/10/7,5024
67,2017/9/23,3612
421,2017/4/19,2729
825,2017/3/31,6985
102,2017/6/10,4643
273,2017/9/5,1172
3,2017/8/22,998
826,2017/1/8,9987
549,2017/2/9,7676
311,2017/10/2,2602
67,2017/2/9,1643
134,2017/2/3,9419
627,2017/2/13,3961
243,2017/1/6,4595
867,2016/8/29,1357
431,2016/10/17,1329
627,2016/12/20,9664
914,2016/12/31,9653
145,2017/5/20,2802
693,2017/3/9,6590
113,2017/8/27,2323
802,2016/9/9,7326
78,2017/8/12,6741
291,2016/12/7,1788
414,2017/9/2,7012
350,2017/11/6,2507
765,2016/7/19,1635
826,2017/2/1,1489
371,2016/8/19,4222
428,2016/8/29,5805
438,2017/3/12,8851
708,2016/9/20,7381
725,2017/10/19,8045
174,2017/6/14,7065
771,2017/5/24,2279
508,2016/10/30,9712
973,2016/10/11,6226
992,2017/7/4,9281
768,2016/10/11,1726
271,2017/7/16,5011
421,2016/8/3,6510
957,2016/7/25,6635
297,2017/8/12,4109
609,2017/5/27,4709
62,2016/10/11,6002
422,2017/11/8,7277
415,2017/6/28,1372
849,2017/2/20,9514
8,2017/6/15,5475
10,2016/11/3,9646
690,2017/8/4,8587
407,2017/2/18,9938
972,2017/3/2,5596
348,2017/8/7,1459
580,2016/8/15,3441
8,2017/10/1,8813
718,2016/8/19,565
935,2017/6/5,5386
568,2016/11/7,3113
6,2017/7/5,8444
622,2016/9/17,550
598,2017/10/13,2186
938,2017/10/23,3609
736,2016/11/5,9275
370,2017/9/8,3199
419,2016/12/29,7616
957,2016/12/17,5373
594,2017/4/8,4933
21,2017/7/15,6488
838,2017/11/2,3977
204,2016/10/30,7334
128,2016/7/26,9971
51,2017/5/7,2474
608,2017/10/1,1495
291,2017/6/14,9179
487,2017/9/15,161
243,2017/2/1,4771
85,2016/11/12,1843
184,2016/10/6,2605
913,2017/7/24,1636
703,2017/2/13,5578
607,2016/11/22,1270
253,2017/4/10,4690
40,2017/4/15,49
751,2017/2/20,6167
726,2017/8/30,8070
701,2017/11/6,6525
152,2016/8/4,679
238,2017/6/26,5139
945,2017/1/12,335
39,2017/8/15,7145
792,2017/11/7,4244
181,2017/5/15,7795
83,2017/5/4,8697
467,2017/7/4,2809
211,2017/6/23,8496
406,2017/6/30,2098
10,2016/11/17,6152
864,2017/3/13,6127
952,2016/12/24,8257
37,2016/10/1,3210
474,2017/11/8,1050
716,2017/4/30,3980
859,2017/9/11,9865
87,2017/10/3,6826
300,2017/10/12,7116
744,2016/11/21,8845
49,2017/2/5,6692
957,2017/4/7,607
442,2017/3/13,4055
87,2017/10/23,867
468,2017/2/11,3130
565,2017/11/18,7720
569,2016/12/8,8526
344,2017/7/19,8113
517,2017/4/22,5395
179,2016/8/8,4065
176,2016/12/26,7118
671,2017/7/2,2019
252,2017/9/10,838
307,2016/7/19,9257
997,2017/10/26,662
10,2017/6/24,9235
327,2016/11/23,2501
570,2017/1/15,5199
628,2017/2/20,5549
642,2017/2/10,7307
625,2017/7/16,9370
738,2017/2/6,1351
793,2016/8/18,3565
150,2016/9/30,1184
496,2017/2/7,8511
405,2016/9/9,8514
585,2017/6/8,2631
22,2016/12/12,9563
206,2016/9/28,8877
47,2017/8/14,5488
785,2016/8/26,6482
34,2016/9/6,2778
501,2017/9/23,7612
305,2017/5/20,8535
517,2017/2/5,65
602,2017/5/12,9638
18,2016/12/6,4381
622,2017/3/24,7890
983,2017/2/19,3637
973,2016/9/1,7647
266,2016/8/18,1771
739,2016/11/6,7156
388,2017/6/12,1780
270,2017/7/5,305
434,2016/11/2,9146
164,2017/6/5,4383
496,2016/10/11,3860
675,2016/8/19,3586
591,2016/11/24,4996
469,2017/8/18,1861
432,2016/7/21,4708
532,2016/11/10,1664
717,2016/10/11,8342
638,2017/11/8,7144
638,2017/5/25,8267
274,2016/11/26,8246
750,2017/5/17,346
148,2016/11/19,6626
780,2016/7/19,8105
868,2016/9/19,6715
940,2017/1/5,4695
1,2017/1/24,7814
89,2016/12/1,2681
612,2017/5/23,2287
98,2017/10/17,3344
628,2017/10/1,2082
729,2016/11/4,1326
93,2017/3/2,1463
981,2017/5/6,3689
949,2017/2/26,7143
240,2016/9/25,8581
44,2017/4/29,6855
685,2017/5/24,2848
18,2017/6/20,1080
191,2016/11/9,6694
327,2017/7/16,8722
957,2017/7/27,500
843,2017/3/5,2745
881,2017/6/26,1463
558,2017/7/27,6527
17,2016/9/16,2133
831,2017/5/25,4087
978,2016/9/4,8277
107,2017/4/14,1862
812,2017/9/2,9525
382,2017/11/20,8009
534,2016/10/1,1144
114,2017/5/26,2526
589,2017/2/11,4590
711,2017/8/7,9683
491,2017/6/23,8337
620,2017/8/15,1325
966,2016/8/7,7613
919,2016/10/20,4198
538,2017/10/22,2947
32,2017/7/27,8597
942,2017/2/20,339
437,2017/10/20,3014
756,2016/7/23,1449
104,2017/11/10,3269
96,2017/5/21,1590
897,2016/12/25,5276
692,2017/3/2,8503
917,2016/12/4,6511
441,2016/9/24,5435
865,2016/8/23,2846
419,2017/11/17,4451
138,2016/11/14,3989
384,2017/6/14,9803
223,2017/2/5,9022
250,2017/5/31,3114
901,2017/1/28,4370
603,2016/11/3,1548
745,2017/10/15,3910
667,2017/8/24,8259
958,2017/9/11,8902
225,2017/3/9,3204
154,2016/10/12,5135
991,2017/6/4,8378
209,2017/10/30,7891
107,2016/9/6,1067
880,2017/5/24,5310
152,2017/4/19,7619
766,2017/3/28,9645
933,2017/3/15,1661
454,2017/7/24,5573
976,2016/7/25,8615
395,2017/7/12,3116
854,2017/11/11,3343
137,2016/8/16,3650
53,2016/9/8,9431
258,2016/9/18,2761
837,2016/8/21,2256
388,2017/6/18,5890
951,2017/6/22,5809
240,2016/10/1,3367
806,2017/1/25,7929
993,2016/12/11,3632
383,2017/8/5,4620
315,2017/3/14,7322
989,2017/10/29,8314
14,2017/3/22,2694
948,2017/4/18,5477
250,2016/11/15,3230
9,2017/8/28,426
79,2016/12/21,3097
418,2016/8/6,8439
803,2017/7/7,7213
835,2017/11/3,2118
625,2017/3/21,840
719,2016/10/1,8418
952,2016/12/6,8387
415,2016/11/12,7370
496,2016/11/27,9077
353,2017/9/25,2220
776,2017/3/3,995
964,2016/12/6,9552
997,2017/6/28,1028
858,2016/9/3,4303
864,2017/6/19,9312
945,2017/6/1,3963
774,2016/9/20,4453
104,2017/3/22,5910
647,2016/12/16,5933
102,2016/9/30,7507
510,2017/11/9,9884
337,2016/11/3,33
408,2017/10/27,6725
508,2017/2/4,3429
754,2016/11/18,5945
293,2016/8/9,9116
50,2017/3/12,3719
853,2017/2/26,9014
384,2017/4/7,6522
520,2017/1/26,4137
304,2017/5/22,9872
115,2017/10/9,2192
249,2016/11/16,6613
404,2016/9/29,3386
866,2017/10/27,5410
497,2016/11/4,9424
335,2016/11/22,1047
692,2016/11/12,9420
719,2017/3/9,7571
684,2016/8/29,6686
226,2016/8/28,9313
224,2016/11/29,2587
524,2017/3/22,2336
117,2017/4/9,1420
376,2017/9/29,836
649,2016/8/4,9573
825,2017/4/28,5003
118,2017/3/19,3616
607,2017/8/15,6965
911,2016/11/8,4366
158,2017/3/19,6519
447,2016/9/17,9705
869,2016/7/16,7337
187,2017/11/6,963
698,2017/11/5,762
222,2017/10/13,2497
832,2017/2/4,7069
625,2017/9/25,6367
644,2017/2/6,2296
883,2017/1/9,1279
789,2016/8/31,3314
687,2016/12/29,8946
269,2016/11/21,5741
23,2016/7/20,423
187,2017/1/1,9761
748,2017/6/15,2876
901,2016/12/22,8323
116,2017/5/13,1797
323,2016/9/28,468
880,2016/11/6,7002
157,2016/8/8,4864
851,2016/10/16,5111
887,2016/10/11,5610
563,2017/7/11,7630
306,2017/5/22,7259
734,2016/11/5,6377
235,2017/8/17,2955
334,2017/3/20,1106
719,2017/9/13,7739
227,2017/7/27,8809
566,2016/12/26,3494
326,2017/10/2,212
723,2017/2/16,958
184,2017/4/28,3046
468,2017/6/28,7866
166,2016/7/10,3869
8,2016/8/5,7099
595,2017/8/29,6531
769,2017/9/13,6570
940,2016/8/21,2693
306,2017/11/17,6029
239,2017/9/20,7726
988,2017/5/7,8000
958,2017/2/3,4137
523,2017/3/30,1890
285,2017/9/6,1296
780,2017/4/30,6683
396,2016/9/20,4748
267,2016/12/14,9858
123,2016/9/21,5777
474,2016/9/24,1206
934,2017/3/15,604
966,2017/5/31,4471
682,2016/11/7,2529
41,2017/10/6,9223
953,2017/6/1,204
627,2016/11/3,1771
514,2017/9/2,9470
971,2016/8/24,2418
621,2017/4/26,6324
826,2017/11/16,18
524,2017/9/5,8734
25,2017/6/27,9057
598,2017/7/16,2570
833,2017/5/12,549
139,2017/2/19,3124
156,2017/6/30,2316
590,2017/1/13,889
662,2016/8/29,9462
561,2016/7/29,4841
340,2016/12/12,7157
66,2016/11/11,2076
780,2017/5/4,6201
415,2017/2/28,4192
459,2016/10/17,7481
468,2017/5/29,978
93,2017/10/8,3877
708,2017/6/2,3979
15,2017/1/1,5174
477,2017/9/11,9120
318,2017/5/31,6112
915,2016/10/25,3994
649,2016/8/2,626
284,2017/5/23,8150
386,2016/10/2,5622
235,2017/2/24,419
317,2016/12/22,54
583,2016/10/8,9288
517,2017/4/13,1814
847,2017/5/1,5836
68,2017/7/15,9783
759,2017/6/30,1858
173,2017/2/10,5524
71,2017/1/3,9349
489,2016/10/28,8614
660,2017/1/12,4165
846,2017/10/22,6290
293,2017/4/27,3526
85,2016/8/21,4774
270,2017/8/17,194
539,2017/3/17,3543
336,2017/1/15,2113
60,2017/1/23,4723
613,2017/11/11,5893
742,2017/6/11,1878
215,2016/9/13,152
958,2017/2/5,2047
327,2017/10/10,8868
830,2016/10/27,337
932,2017/4/19,8425
83,2017/7/12,4131
956,2016/8/6,4379
259,2017/6/24,3117
714,2017/6/16,460
199,2017/8/16,8937
233,2017/8/11,8852
627,2017/3/18,9967
85,2016/9/9,4372
890,2017/5/15,5733
960,2017/3/10,8736
63,2017/3/10,7839
358,2017/5/29,2403
113,2017/11/11,5758
150,2016/12/6,4290
850,2016/7/31,1167
443,2017/3/11,7327
284,2017/10/4,7208
227,2016/8/30,8063
501,2017/6/25,9972
950,2017/3/20,1012
722,2017/3/31,7767
410,2017/6/7,2861
15,2017/8/10,7723
837,2017/2/5,7808
149,2017/6/22,7209
863,2016/10/21,9682
762,2016/10/29,322
433,2017/5/3,1573
461,2017/11/4,8454
787,2016/12/1,9663
64,2016/10/4,8802
223,2017/11/16,9293
396,2017/2/22,8769
151,2017/6/14,2600
427,2016/9/20,5833
920,2017/2/20,7201
622,2017/1/17,6849
677,2017/7/13,4921
595,2017/4/9,192
522,2016/11/15,5933
498,2017/2/28,7004
543,2017/1/16,944
962,2016/10/20,8513
370,2017/8/27,6951
194,2017/1/11,9639
799,2017/3/12,2967
148,2017/7/4,1931
189,2017/2/18,974
495,2017/5/16,5039
51,2017/9/11,8125
909,2017/2/26,2808
640,2016/9/15,2071
358,2017/10/4,5573
76,2016/9/15,5114
561,2017/10/30,5358
384,2017/9/10,7256
607,2017/5/28,5027
541,2017/1/2,3519
636,2016/7/11,6235
149,2016/12/21,3878
216,2017/2/4,6370
20,2017/3/3,8434
752,2017/8/31,486
439,2016/11/29,2676
313,2016/8/28,9110
774,2017/4/28,3754
666,2017/4/25,3682
719,2017/8/15,9417
797,2017/8/16,1023
478,2017/8/23,5549
359,2017/9/21,8691
229,2016/10/11,4961
543,2016/10/28,395
324,2017/6/9,2240
643,2016/10/17,2143
191,2017/7/28,3159
526,2016/8/17,7470
806,2016/8/21,7223
335,2016/11/15,5269
301,2017/3/2,8663
450,2016/11/17,3862
839,2016/7/22,2893
706,2017/5/2,5513
906,2017/8/2,3374
321,2017/2/21,6640
624,2017/2/27,1133
371,2016/10/6,4752
487,2017/8/26,4085
601,2016/10/3,9704
788,2017/7/10,9214
819,2017/6/25,1754
158,2016/12/31,9293
476,2017/3/15,3950
87,2017/11/14,1553
427,2017/5/18,652
948,2017/8/5,2569
311,2016/10/23,1774
578,2017/10/8,5660
724,2017/2/27,7825
210,2017/10/11,5912
32,2017/11/3,6152
441,2016/11/27,9133
204,2017/5/10,1957
607,2016/8/4,7117
555,2017/3/15,3192
150,2016/11/12,8303
406,2016/7/11,2129
514,2017/5/18,448
310,2017/7/10,6774
126,2017/2/18,3810
335,2016/9/11,165
